obs_date,store_no,city,country,temp_max_c,temp_min_c,precipitation_mm,condition
2024-10-25,90001,Dubai,UAE,31.3,22.2,0.0,SUNNY
2024-10-25,90002,Dubai,UAE,28.7,20.9,0.0,PARTLY_CLOUDY
2024-10-25,90003,Abu Dhabi,UAE,30.7,20.0,0.0,SUNNY
2024-10-25,95001,Singapore,Singapore,28.8,21.6,0.0,SUNNY
2024-10-25,95002,Singapore,Singapore,28.9,20.5,0.5,CLOUDY
2024-10-26,33487,Kolkata,India,26.8,20.2,0.0,SUNNY
2024-10-26,39876,Mumbai,India,27.0,15.5,0.0,SUNNY
2024-10-26,41203,Delhi,India,31.2,25.9,0.0,PARTLY_CLOUDY
2024-10-26,44512,Bangalore,India,24.8,17.3,0.0,SUNNY
2024-10-26,47889,Chennai,India,31.5,24.9,1.5,CLOUDY
2024-10-26,51234,Hyderabad,India,26.4,15.7,0.0,SUNNY
2024-10-26,53901,Kochi,India,27.2,15.8,1.3,CLOUDY
2024-10-26,56123,Bangalore,India,30.9,23.5,0.0,PARTLY_CLOUDY
2024-10-26,58745,Ahmedabad,India,26.8,16.2,0.0,PARTLY_CLOUDY
2024-10-26,62003,Delhi,India,25.4,17.7,0.0,SUNNY
2024-10-26,64301,Chandigarh,India,22.2,13.4,0.0,PARTLY_CLOUDY
2024-10-26,66782,Mumbai,India,37.0,31.1,0.0,SUNNY
2024-10-26,70001,Los Angeles,USA,26.7,15.3,0.0,SUNNY
2024-10-26,70002,Minneapolis,USA,11.2,6.0,0.0,PARTLY_CLOUDY
2024-10-26,70003,Dallas,USA,32.1,20.6,0.0,PARTLY_CLOUDY
2024-10-26,70004,Washington DC,USA,16.8,10.4,0.0,PARTLY_CLOUDY
2024-10-26,70005,Philadelphia,USA,14.7,4.0,0.0,SUNNY
2024-10-26,80001,London,UK,15.2,6.7,0.0,SUNNY
2024-10-26,80002,London,UK,14.0,3.6,0.2,CLOUDY
2024-10-26,80003,Manchester,UK,13.3,5.4,0.9,CLOUDY
2024-10-26,80004,Sheffield,UK,12.6,6.5,0.0,SUNNY
2024-10-26,90001,Dubai,UAE,30.4,20.0,0.0,PARTLY_CLOUDY
2024-10-26,90002,Dubai,UAE,28.9,18.2,0.0,PARTLY_CLOUDY
2024-10-26,90003,Abu Dhabi,UAE,32.6,21.6,0.0,SUNNY
2024-10-26,95001,Singapore,Singapore,29.7,20.0,0.1,CLOUDY
2024-10-26,95002,Singapore,Singapore,30.2,19.0,0.9,CLOUDY
2024-10-27,33487,Kolkata,India,28.4,18.9,0.0,SUNNY
2024-10-27,39876,Mumbai,India,28.6,23.3,2.2,CLOUDY
2024-10-27,41203,Delhi,India,23.9,17.4,0.0,SUNNY
2024-10-27,44512,Bangalore,India,24.8,18.1,0.0,PARTLY_CLOUDY
2024-10-27,47889,Chennai,India,28.3,16.5,0.0,PARTLY_CLOUDY
2024-10-27,51234,Hyderabad,India,36.8,27.9,0.0,SUNNY
2024-10-27,53901,Kochi,India,29.5,23.6,0.0,SUNNY
2024-10-27,56123,Bangalore,India,25.5,20.2,0.0,SUNNY
2024-10-27,58745,Ahmedabad,India,30.0,18.1,0.0,SUNNY
2024-10-27,62003,Delhi,India,26.8,15.6,0.0,PARTLY_CLOUDY
2024-10-27,64301,Chandigarh,India,26.1,19.3,0.0,PARTLY_CLOUDY
2024-10-27,66782,Mumbai,India,27.9,20.9,0.0,SUNNY
2024-10-27,70001,Los Angeles,USA,20.7,15.4,0.0,SUNNY
2024-10-27,70002,Minneapolis,USA,14.2,8.5,0.0,PARTLY_CLOUDY
2024-10-27,70003,Dallas,USA,24.1,13.8,0.0,SUNNY
2024-10-27,70004,Washington DC,USA,18.4,12.7,0.0,SUNNY
2024-10-27,70005,Philadelphia,USA,20.1,10.1,0.0,SUNNY
2024-10-27,80001,London,UK,14.9,4.4,0.0,PARTLY_CLOUDY
2024-10-27,80002,London,UK,15.7,8.8,0.0,SUNNY
2024-10-27,80003,Manchester,UK,16.1,6.1,3.2,CLOUDY
2024-10-27,80004,Sheffield,UK,18.5,9.7,0.0,SUNNY
2024-10-27,90001,Dubai,UAE,33.7,24.6,0.0,SUNNY
2024-10-27,90002,Dubai,UAE,32.2,20.9,0.0,SUNNY
2024-10-27,90003,Abu Dhabi,UAE,28.3,21.9,0.0,PARTLY_CLOUDY
2024-10-27,95001,Singapore,Singapore,28.9,18.0,6.3,RAINY
2024-10-27,95002,Singapore,Singapore,29.5,18.0,0.0,SUNNY
2024-10-28,33487,Kolkata,India,26.2,20.7,0.0,SUNNY
2024-10-28,39876,Mumbai,India,27.0,21.3,0.0,SUNNY
2024-10-28,41203,Delhi,India,28.1,21.7,0.0,SUNNY
2024-10-28,44512,Bangalore,India,26.1,15.2,0.0,PARTLY_CLOUDY
2024-10-28,47889,Chennai,India,28.6,18.5,1.2,CLOUDY
2024-10-28,51234,Hyderabad,India,27.2,20.7,0.0,SUNNY
2024-10-28,53901,Kochi,India,28.9,19.2,0.0,SUNNY
2024-10-28,56123,Bangalore,India,29.0,20.7,0.0,SUNNY
2024-10-28,58745,Ahmedabad,India,26.2,14.2,0.0,SUNNY
2024-10-28,62003,Delhi,India,24.9,16.8,0.0,SUNNY
2024-10-28,64301,Chandigarh,India,25.2,18.1,0.0,PARTLY_CLOUDY
2024-10-28,66782,Mumbai,India,27.1,17.2,0.0,PARTLY_CLOUDY
2024-10-28,70001,Los Angeles,USA,25.3,18.6,1.4,CLOUDY
2024-10-28,70002,Minneapolis,USA,9.1,-0.7,0.0,SUNNY
2024-10-28,70003,Dallas,USA,24.8,19.4,0.0,SUNNY
2024-10-28,70004,Washington DC,USA,18.7,13.3,0.0,PARTLY_CLOUDY
2024-10-28,70005,Philadelphia,USA,14.5,5.7,0.0,PARTLY_CLOUDY
2024-10-28,80001,London,UK,21.3,14.4,2.7,CLOUDY
2024-10-28,80002,London,UK,16.7,8.0,0.0,PARTLY_CLOUDY
2024-10-28,80003,Manchester,UK,11.4,1.1,0.0,PARTLY_CLOUDY
2024-10-28,80004,Sheffield,UK,14.4,8.8,0.0,PARTLY_CLOUDY
2024-10-28,90001,Dubai,UAE,30.7,20.3,0.4,CLOUDY
2024-10-28,90002,Dubai,UAE,28.3,17.4,0.0,SUNNY
2024-10-28,90003,Abu Dhabi,UAE,31.0,25.4,0.0,SUNNY
2024-10-28,95001,Singapore,Singapore,28.0,20.2,8.5,RAINY
2024-10-28,95002,Singapore,Singapore,30.1,23.6,0.0,SUNNY
2024-10-29,33487,Kolkata,India,24.9,18.8,0.0,SUNNY
2024-10-29,39876,Mumbai,India,28.1,19.5,0.0,SUNNY
2024-10-29,41203,Delhi,India,23.3,12.0,0.0,SUNNY
2024-10-29,44512,Bangalore,India,27.2,17.0,0.0,SUNNY
2024-10-29,47889,Chennai,India,29.7,19.8,0.0,SUNNY
2024-10-29,51234,Hyderabad,India,32.6,24.5,0.0,SUNNY
2024-10-29,53901,Kochi,India,27.2,15.5,1.9,CLOUDY
2024-10-29,56123,Bangalore,India,25.8,14.8,0.0,PARTLY_CLOUDY
2024-10-29,58745,Ahmedabad,India,28.2,19.5,0.0,SUNNY
2024-10-29,62003,Delhi,India,24.9,14.9,0.0,SUNNY
2024-10-29,64301,Chandigarh,India,25.0,16.3,0.0,SUNNY
2024-10-29,66782,Mumbai,India,26.5,18.0,0.0,PARTLY_CLOUDY
2024-10-29,70001,Los Angeles,USA,20.5,13.3,0.0,SUNNY
2024-10-29,70002,Minneapolis,USA,11.4,0.8,0.0,PARTLY_CLOUDY
2024-10-29,70003,Dallas,USA,23.3,13.2,0.0,PARTLY_CLOUDY
2024-10-29,70004,Washington DC,USA,16.6,9.9,0.0,SUNNY
2024-10-29,70005,Philadelphia,USA,17.1,8.5,0.0,PARTLY_CLOUDY
2024-10-29,80001,London,UK,17.2,10.9,0.0,SUNNY
2024-10-29,80002,London,UK,13.4,7.0,0.0,SUNNY
2024-10-29,80003,Manchester,UK,11.3,2.6,2.6,CLOUDY
2024-10-29,80004,Sheffield,UK,12.5,6.0,0.0,PARTLY_CLOUDY
2024-10-29,90001,Dubai,UAE,30.6,22.5,0.0,SUNNY
2024-10-29,90002,Dubai,UAE,29.4,19.8,0.0,SUNNY
2024-10-29,90003,Abu Dhabi,UAE,27.7,17.2,0.0,SUNNY
2024-10-29,95001,Singapore,Singapore,27.8,18.8,0.0,PARTLY_CLOUDY
2024-10-29,95002,Singapore,Singapore,30.4,23.4,1.5,CLOUDY
2024-10-30,33487,Kolkata,India,28.6,21.8,0.0,SUNNY
2024-10-30,39876,Mumbai,India,30.9,19.4,0.0,PARTLY_CLOUDY
2024-10-30,41203,Delhi,India,28.4,21.8,0.0,SUNNY
2024-10-30,44512,Bangalore,India,27.9,22.0,0.0,SUNNY
2024-10-30,47889,Chennai,India,34.8,23.9,0.7,CLOUDY
2024-10-30,51234,Hyderabad,India,28.5,17.7,0.0,SUNNY
2024-10-30,53901,Kochi,India,32.8,21.5,0.0,PARTLY_CLOUDY
2024-10-30,56123,Bangalore,India,31.3,20.5,0.0,PARTLY_CLOUDY
2024-10-30,58745,Ahmedabad,India,28.4,20.4,0.0,PARTLY_CLOUDY
2024-10-30,62003,Delhi,India,28.1,18.3,0.0,PARTLY_CLOUDY
2024-10-30,64301,Chandigarh,India,22.5,14.1,0.0,PARTLY_CLOUDY
2024-10-30,66782,Mumbai,India,28.5,19.9,0.0,SUNNY
2024-10-30,70001,Los Angeles,USA,20.3,12.3,0.0,SUNNY
2024-10-30,70002,Minneapolis,USA,14.3,4.9,0.0,SUNNY
2024-10-30,70003,Dallas,USA,25.9,14.8,0.0,SUNNY
2024-10-30,70004,Washington DC,USA,18.3,9.4,0.0,PARTLY_CLOUDY
2024-10-30,70005,Philadelphia,USA,14.3,7.5,0.0,SUNNY
2024-10-30,80001,London,UK,18.9,11.7,0.0,SUNNY
2024-10-30,80002,London,UK,17.3,9.8,0.0,SUNNY
2024-10-30,80003,Manchester,UK,12.5,2.9,0.0,SUNNY
2024-10-30,80004,Sheffield,UK,11.3,3.0,0.0,SUNNY
2024-10-30,90001,Dubai,UAE,32.3,23.7,0.0,SUNNY
2024-10-30,90002,Dubai,UAE,28.1,16.5,0.0,SUNNY
2024-10-30,90003,Abu Dhabi,UAE,31.7,24.5,0.0,SUNNY
2024-10-30,95001,Singapore,Singapore,30.4,24.4,0.0,SUNNY
2024-10-30,95002,Singapore,Singapore,28.7,21.3,18.5,RAINY
2024-10-31,33487,Kolkata,India,26.5,17.9,0.0,SUNNY
2024-10-31,39876,Mumbai,India,29.8,22.2,0.0,SUNNY
2024-10-31,41203,Delhi,India,29.8,20.2,0.0,SUNNY
2024-10-31,44512,Bangalore,India,28.0,19.5,0.0,SUNNY
2024-10-31,47889,Chennai,India,30.7,21.4,0.0,SUNNY
2024-10-31,51234,Hyderabad,India,33.2,24.5,0.0,SUNNY
2024-10-31,53901,Kochi,India,28.7,22.6,0.0,PARTLY_CLOUDY
2024-10-31,56123,Bangalore,India,28.1,17.7,0.0,SUNNY
2024-10-31,58745,Ahmedabad,India,28.5,18.0,0.0,SUNNY
2024-10-31,62003,Delhi,India,24.5,16.6,0.0,PARTLY_CLOUDY
2024-10-31,64301,Chandigarh,India,25.3,17.9,0.0,SUNNY
2024-10-31,66782,Mumbai,India,31.0,19.3,0.0,PARTLY_CLOUDY
2024-10-31,70001,Los Angeles,USA,21.4,13.9,0.0,SUNNY
2024-10-31,70002,Minneapolis,USA,11.1,1.0,0.0,SUNNY
2024-10-31,70003,Dallas,USA,21.9,11.4,0.0,PARTLY_CLOUDY
2024-10-31,70004,Washington DC,USA,18.6,12.1,0.0,PARTLY_CLOUDY
2024-10-31,70005,Philadelphia,USA,17.9,9.2,0.0,SUNNY
2024-10-31,80001,London,UK,15.7,10.6,0.0,SUNNY
2024-10-31,80002,London,UK,13.2,3.1,0.0,SUNNY
2024-10-31,80003,Manchester,UK,10.7,5.5,0.0,SUNNY
2024-10-31,80004,Sheffield,UK,18.4,10.7,0.5,CLOUDY
2024-10-31,90001,Dubai,UAE,32.2,27.1,0.0,SUNNY
2024-10-31,90002,Dubai,UAE,29.7,19.1,0.0,SUNNY
2024-10-31,90003,Abu Dhabi,UAE,33.6,26.1,0.0,PARTLY_CLOUDY
2024-10-31,95001,Singapore,Singapore,31.0,19.6,5.7,RAINY
2024-10-31,95002,Singapore,Singapore,35.1,24.6,0.9,CLOUDY
2024-11-01,33487,Kolkata,India,21.9,13.1,0.0,SUNNY
2024-11-01,39876,Mumbai,India,30.2,20.3,0.0,PARTLY_CLOUDY
2024-11-01,41203,Delhi,India,22.4,13.1,0.0,SUNNY
2024-11-01,44512,Bangalore,India,23.3,17.9,0.0,PARTLY_CLOUDY
2024-11-01,47889,Chennai,India,34.9,25.2,0.0,SUNNY
2024-11-01,51234,Hyderabad,India,27.7,22.3,0.4,CLOUDY
2024-11-01,53901,Kochi,India,30.1,20.1,0.0,SUNNY
2024-11-01,56123,Bangalore,India,31.9,22.4,0.3,CLOUDY
2024-11-01,58745,Ahmedabad,India,29.5,18.5,0.0,PARTLY_CLOUDY
2024-11-01,62003,Delhi,India,21.5,13.1,0.0,SUNNY
2024-11-01,64301,Chandigarh,India,19.3,10.4,0.0,SUNNY
2024-11-01,66782,Mumbai,India,27.4,22.0,0.0,PARTLY_CLOUDY
2024-11-01,70001,Los Angeles,USA,18.2,12.3,0.0,SUNNY
2024-11-01,70002,Minneapolis,USA,-0.3,-6.0,1.2,SNOWY
2024-11-01,70003,Dallas,USA,23.6,15.6,0.0,PARTLY_CLOUDY
2024-11-01,70004,Washington DC,USA,12.9,6.0,5.2,RAINY
2024-11-01,70005,Philadelphia,USA,10.9,5.3,9.9,RAINY
2024-11-01,80001,London,UK,10.9,2.7,0.0,SUNNY
2024-11-01,80002,London,UK,11.8,5.2,2.4,CLOUDY
2024-11-01,80003,Manchester,UK,12.8,1.9,4.9,CLOUDY
2024-11-01,80004,Sheffield,UK,10.4,2.4,1.6,CLOUDY
2024-11-01,90001,Dubai,UAE,26.6,20.6,0.0,SUNNY
2024-11-01,90002,Dubai,UAE,24.0,15.8,0.0,SUNNY
2024-11-01,90003,Abu Dhabi,UAE,26.0,19.9,0.0,SUNNY
2024-11-01,95001,Singapore,Singapore,28.0,22.7,10.0,RAINY
2024-11-01,95002,Singapore,Singapore,34.8,26.2,2.2,CLOUDY
2024-11-02,33487,Kolkata,India,26.0,20.9,0.0,PARTLY_CLOUDY
2024-11-02,39876,Mumbai,India,31.6,25.3,0.0,SUNNY
2024-11-02,41203,Delhi,India,21.2,14.5,0.0,SUNNY
2024-11-02,44512,Bangalore,India,25.8,16.1,0.0,PARTLY_CLOUDY
2024-11-02,47889,Chennai,India,33.7,25.4,0.9,CLOUDY
2024-11-02,51234,Hyderabad,India,25.3,15.1,0.0,SUNNY
2024-11-02,53901,Kochi,India,32.1,25.6,0.0,SUNNY
2024-11-02,56123,Bangalore,India,27.2,17.2,0.0,SUNNY
2024-11-02,58745,Ahmedabad,India,27.9,21.1,0.1,CLOUDY
2024-11-02,62003,Delhi,India,21.0,14.4,0.0,SUNNY
2024-11-02,64301,Chandigarh,India,17.7,12.6,0.0,SUNNY
2024-11-02,66782,Mumbai,India,30.5,20.6,0.0,SUNNY
2024-11-02,70001,Los Angeles,USA,20.6,14.0,0.0,PARTLY_CLOUDY
2024-11-02,70002,Minneapolis,USA,0.1,-7.3,0.0,SNOWY
2024-11-02,70003,Dallas,USA,18.5,13.0,0.0,PARTLY_CLOUDY
2024-11-02,70004,Washington DC,USA,13.9,2.4,0.0,SUNNY
2024-11-02,70005,Philadelphia,USA,8.6,2.7,2.0,CLOUDY
2024-11-02,80001,London,UK,10.0,-0.2,0.0,SUNNY
2024-11-02,80002,London,UK,17.0,5.2,0.0,SUNNY
2024-11-02,80003,Manchester,UK,12.5,5.8,5.2,RAINY
2024-11-02,80004,Sheffield,UK,10.4,4.5,0.0,SUNNY
2024-11-02,90001,Dubai,UAE,23.9,16.5,0.0,SUNNY
2024-11-02,90002,Dubai,UAE,24.7,18.5,0.0,SUNNY
2024-11-02,90003,Abu Dhabi,UAE,30.7,25.3,0.0,SUNNY
2024-11-02,95001,Singapore,Singapore,30.3,21.2,0.0,SUNNY
2024-11-02,95002,Singapore,Singapore,28.6,22.1,0.0,PARTLY_CLOUDY
2024-11-03,33487,Kolkata,India,23.1,13.6,0.0,SUNNY
2024-11-03,39876,Mumbai,India,26.3,15.4,0.0,SUNNY
2024-11-03,41203,Delhi,India,20.5,11.7,0.0,SUNNY
2024-11-03,44512,Bangalore,India,26.0,16.4,0.0,SUNNY
2024-11-03,47889,Chennai,India,30.3,18.7,0.0,SUNNY
2024-11-03,51234,Hyderabad,India,25.7,17.3,0.0,PARTLY_CLOUDY
2024-11-03,53901,Kochi,India,28.0,21.8,0.0,SUNNY
2024-11-03,56123,Bangalore,India,25.6,18.7,0.0,SUNNY
2024-11-03,58745,Ahmedabad,India,23.8,15.5,0.0,SUNNY
2024-11-03,62003,Delhi,India,19.8,9.0,0.0,PARTLY_CLOUDY
2024-11-03,64301,Chandigarh,India,24.2,16.3,0.0,SUNNY
2024-11-03,66782,Mumbai,India,31.2,24.0,0.0,SUNNY
2024-11-03,70001,Los Angeles,USA,16.9,9.5,0.0,PARTLY_CLOUDY
2024-11-03,70002,Minneapolis,USA,-0.2,-11.9,1.7,SNOWY
2024-11-03,70003,Dallas,USA,17.1,5.6,0.0,PARTLY_CLOUDY
2024-11-03,70004,Washington DC,USA,12.4,5.2,0.0,SUNNY
2024-11-03,70005,Philadelphia,USA,9.1,1.6,0.0,SUNNY
2024-11-03,80001,London,UK,10.7,-0.8,0.0,SUNNY
2024-11-03,80002,London,UK,11.0,4.2,0.0,PARTLY_CLOUDY
2024-11-03,80003,Manchester,UK,7.3,1.4,0.0,PARTLY_CLOUDY
2024-11-03,80004,Sheffield,UK,7.3,-3.8,0.0,PARTLY_CLOUDY
2024-11-03,90001,Dubai,UAE,25.0,16.0,0.0,SUNNY
2024-11-03,90002,Dubai,UAE,28.3,19.5,0.0,SUNNY
2024-11-03,90003,Abu Dhabi,UAE,28.0,17.5,0.0,SUNNY
2024-11-03,95001,Singapore,Singapore,29.4,23.6,0.7,CLOUDY
2024-11-03,95002,Singapore,Singapore,33.5,26.4,0.0,SUNNY
2024-11-04,33487,Kolkata,India,23.6,14.7,0.0,PARTLY_CLOUDY
2024-11-04,39876,Mumbai,India,25.5,18.8,0.0,PARTLY_CLOUDY
2024-11-04,41203,Delhi,India,24.7,14.6,0.0,SUNNY
2024-11-04,44512,Bangalore,India,22.7,13.8,0.0,SUNNY
2024-11-04,47889,Chennai,India,33.1,23.5,6.4,RAINY
2024-11-04,51234,Hyderabad,India,27.4,15.6,0.0,SUNNY
2024-11-04,53901,Kochi,India,28.1,18.8,0.0,SUNNY
2024-11-04,56123,Bangalore,India,24.0,13.9,0.0,SUNNY
2024-11-04,58745,Ahmedabad,India,27.6,17.6,0.0,SUNNY
2024-11-04,62003,Delhi,India,21.2,11.0,0.0,PARTLY_CLOUDY
2024-11-04,64301,Chandigarh,India,17.9,9.4,0.0,SUNNY
2024-11-04,66782,Mumbai,India,27.1,19.6,0.0,SUNNY
2024-11-04,70001,Los Angeles,USA,24.3,12.9,2.2,CLOUDY
2024-11-04,70002,Minneapolis,USA,3.6,-5.8,0.0,SNOWY
2024-11-04,70003,Dallas,USA,18.9,11.0,2.6,CLOUDY
2024-11-04,70004,Washington DC,USA,12.0,0.7,6.3,RAINY
2024-11-04,70005,Philadelphia,USA,10.1,3.1,0.4,CLOUDY
2024-11-04,80001,London,UK,11.9,2.9,1.3,CLOUDY
2024-11-04,80002,London,UK,12.3,5.8,0.0,PARTLY_CLOUDY
2024-11-04,80003,Manchester,UK,9.0,0.0,0.1,CLOUDY
2024-11-04,80004,Sheffield,UK,9.1,-0.9,0.0,SUNNY
2024-11-04,90001,Dubai,UAE,25.7,17.9,0.0,SUNNY
2024-11-04,90002,Dubai,UAE,26.9,20.6,0.0,SUNNY
2024-11-04,90003,Abu Dhabi,UAE,25.9,15.0,0.0,SUNNY
2024-11-04,95001,Singapore,Singapore,27.6,17.8,2.3,CLOUDY
2024-11-04,95002,Singapore,Singapore,35.7,26.4,3.8,CLOUDY
2024-11-05,33487,Kolkata,India,22.4,13.1,0.1,CLOUDY
2024-11-05,39876,Mumbai,India,26.3,14.9,0.0,PARTLY_CLOUDY
2024-11-05,41203,Delhi,India,22.5,16.9,0.0,PARTLY_CLOUDY
2024-11-05,44512,Bangalore,India,27.3,21.4,0.0,SUNNY
2024-11-05,47889,Chennai,India,27.5,21.1,0.0,PARTLY_CLOUDY
2024-11-05,51234,Hyderabad,India,28.2,20.3,0.0,PARTLY_CLOUDY
2024-11-05,53901,Kochi,India,32.9,22.3,0.0,SUNNY
2024-11-05,56123,Bangalore,India,27.3,19.5,0.0,SUNNY
2024-11-05,58745,Ahmedabad,India,26.2,14.5,0.0,SUNNY
2024-11-05,62003,Delhi,India,19.0,7.2,0.0,PARTLY_CLOUDY
2024-11-05,64301,Chandigarh,India,19.3,9.1,0.0,SUNNY
2024-11-05,66782,Mumbai,India,33.5,21.8,0.0,PARTLY_CLOUDY
2024-11-05,70001,Los Angeles,USA,21.2,16.2,0.0,PARTLY_CLOUDY
2024-11-05,70002,Minneapolis,USA,-0.7,-9.8,0.0,PARTLY_CLOUDY
2024-11-05,70003,Dallas,USA,20.9,11.5,0.0,SUNNY
2024-11-05,70004,Washington DC,USA,9.6,1.3,2.7,CLOUDY
2024-11-05,70005,Philadelphia,USA,10.1,3.8,0.0,PARTLY_CLOUDY
2024-11-05,80001,London,UK,13.1,2.1,0.0,SUNNY
2024-11-05,80002,London,UK,9.1,-2.6,0.0,SUNNY
2024-11-05,80003,Manchester,UK,11.0,3.2,0.8,CLOUDY
2024-11-05,80004,Sheffield,UK,13.6,6.0,0.0,PARTLY_CLOUDY
2024-11-05,90001,Dubai,UAE,25.0,16.4,0.0,SUNNY
2024-11-05,90002,Dubai,UAE,24.0,13.8,0.0,PARTLY_CLOUDY
2024-11-05,90003,Abu Dhabi,UAE,24.4,15.0,0.0,SUNNY
2024-11-05,95001,Singapore,Singapore,30.6,20.4,0.0,SUNNY
2024-11-05,95002,Singapore,Singapore,31.3,24.6,0.0,SUNNY
2024-11-06,33487,Kolkata,India,23.8,13.3,0.0,SUNNY
2024-11-06,39876,Mumbai,India,26.9,19.1,0.0,SUNNY
2024-11-06,41203,Delhi,India,20.8,10.5,0.0,SUNNY
2024-11-06,44512,Bangalore,India,22.5,16.4,0.0,PARTLY_CLOUDY
2024-11-06,47889,Chennai,India,28.1,20.6,0.0,PARTLY_CLOUDY
2024-11-06,51234,Hyderabad,India,29.0,20.6,0.0,SUNNY
2024-11-06,53901,Kochi,India,27.1,21.3,0.0,SUNNY
2024-11-06,56123,Bangalore,India,23.7,15.4,0.0,SUNNY
2024-11-06,58745,Ahmedabad,India,23.6,14.4,0.0,SUNNY
2024-11-06,62003,Delhi,India,18.7,12.7,0.0,SUNNY
2024-11-06,64301,Chandigarh,India,21.6,14.5,0.0,PARTLY_CLOUDY
2024-11-06,66782,Mumbai,India,26.5,19.1,0.0,PARTLY_CLOUDY
2024-11-06,70001,Los Angeles,USA,24.3,13.2,0.0,SUNNY
2024-11-06,70002,Minneapolis,USA,0.4,-9.6,0.0,SNOWY
2024-11-06,70003,Dallas,USA,18.5,13.0,0.0,SUNNY
2024-11-06,70004,Washington DC,USA,9.4,-0.0,0.0,SUNNY
2024-11-06,70005,Philadelphia,USA,7.9,-0.6,0.0,PARTLY_CLOUDY
2024-11-06,80001,London,UK,9.6,-2.4,0.0,SUNNY
2024-11-06,80002,London,UK,12.9,4.7,0.0,SUNNY
2024-11-06,80003,Manchester,UK,7.7,0.0,3.1,CLOUDY
2024-11-06,80004,Sheffield,UK,14.3,5.5,0.0,SUNNY
2024-11-06,90001,Dubai,UAE,28.1,17.1,0.0,SUNNY
2024-11-06,90002,Dubai,UAE,25.4,18.9,0.0,PARTLY_CLOUDY
2024-11-06,90003,Abu Dhabi,UAE,24.2,18.5,0.1,CLOUDY
2024-11-06,95001,Singapore,Singapore,31.6,21.4,4.8,CLOUDY
2024-11-06,95002,Singapore,Singapore,27.7,17.2,0.0,SUNNY
2024-11-07,33487,Kolkata,India,23.6,14.0,0.0,PARTLY_CLOUDY
2024-11-07,39876,Mumbai,India,26.2,15.8,0.0,SUNNY
2024-11-07,41203,Delhi,India,25.5,20.1,0.0,SUNNY
2024-11-07,44512,Bangalore,India,29.1,22.7,0.0,PARTLY_CLOUDY
2024-11-07,47889,Chennai,India,30.4,21.3,2.0,CLOUDY
2024-11-07,51234,Hyderabad,India,26.1,17.8,0.0,SUNNY
2024-11-07,53901,Kochi,India,28.3,21.6,0.0,SUNNY
2024-11-07,56123,Bangalore,India,23.7,16.4,0.0,PARTLY_CLOUDY
2024-11-07,58745,Ahmedabad,India,26.2,16.6,0.0,SUNNY
2024-11-07,62003,Delhi,India,23.9,17.7,0.0,SUNNY
2024-11-07,64301,Chandigarh,India,18.9,12.9,0.0,PARTLY_CLOUDY
2024-11-07,66782,Mumbai,India,30.6,22.9,0.0,SUNNY
2024-11-07,70001,Los Angeles,USA,19.2,10.1,0.0,SUNNY
2024-11-07,70002,Minneapolis,USA,3.4,-5.5,0.2,CLOUDY
2024-11-07,70003,Dallas,USA,17.8,10.8,0.0,SUNNY
2024-11-07,70004,Washington DC,USA,19.4,11.3,0.0,SUNNY
2024-11-07,70005,Philadelphia,USA,15.0,6.0,3.9,CLOUDY
2024-11-07,80001,London,UK,12.8,4.7,0.0,SUNNY
2024-11-07,80002,London,UK,10.1,2.9,0.0,SUNNY
2024-11-07,80003,Manchester,UK,11.9,2.0,0.5,CLOUDY
2024-11-07,80004,Sheffield,UK,10.7,0.2,0.0,SUNNY
2024-11-07,90001,Dubai,UAE,26.0,17.4,0.0,SUNNY
2024-11-07,90002,Dubai,UAE,27.7,17.8,0.0,SUNNY
2024-11-07,90003,Abu Dhabi,UAE,30.8,19.3,0.0,SUNNY
2024-11-07,95001,Singapore,Singapore,34.5,27.0,0.5,CLOUDY
2024-11-07,95002,Singapore,Singapore,29.9,20.4,0.0,SUNNY
2024-11-08,33487,Kolkata,India,25.1,15.8,0.0,SUNNY
2024-11-08,39876,Mumbai,India,29.0,21.3,0.0,SUNNY
2024-11-08,41203,Delhi,India,24.6,14.2,0.0,SUNNY
2024-11-08,44512,Bangalore,India,23.0,17.6,0.0,SUNNY
2024-11-08,47889,Chennai,India,28.1,20.8,0.1,CLOUDY
2024-11-08,51234,Hyderabad,India,29.3,17.9,0.0,PARTLY_CLOUDY
2024-11-08,53901,Kochi,India,31.1,23.7,0.0,PARTLY_CLOUDY
2024-11-08,56123,Bangalore,India,27.6,17.7,0.0,SUNNY
2024-11-08,58745,Ahmedabad,India,23.8,16.7,0.2,CLOUDY
2024-11-08,62003,Delhi,India,26.0,19.3,0.0,SUNNY
2024-11-08,64301,Chandigarh,India,19.9,8.9,0.1,CLOUDY
2024-11-08,66782,Mumbai,India,28.9,20.5,0.0,PARTLY_CLOUDY
2024-11-08,70001,Los Angeles,USA,17.3,9.8,3.9,CLOUDY
2024-11-08,70002,Minneapolis,USA,0.1,-7.4,0.0,SNOWY
2024-11-08,70003,Dallas,USA,19.8,10.8,0.0,PARTLY_CLOUDY
2024-11-08,70004,Washington DC,USA,14.1,2.3,0.0,SUNNY
2024-11-08,70005,Philadelphia,USA,8.3,0.8,0.0,SUNNY
2024-11-08,80001,London,UK,10.5,-0.8,0.0,PARTLY_CLOUDY
2024-11-08,80002,London,UK,9.1,-1.3,0.0,SUNNY
2024-11-08,80003,Manchester,UK,10.9,1.2,0.0,SUNNY
